session,equity,daily_return,running_peak,drawdown_pct
2020-07-24,105953.27373205576,-0.0036619576682583865,107202.67296251505,-0.011654552968993164
2020-07-27,106196.43640381312,0.00229499913681086,107202.67296251505,-0.009386301021186061
2020-07-28,106126.51163231552,-0.0006584474382144156,107202.67296251505,-0.010038568073538793
2020-07-29,106326.89012879995,0.0018881097041862915,107202.67296251505,-0.008169412287148198
2020-07-30,106453.34165817667,0.0011892713990180326,107202.67296251505,-0.006989856536510025
2020-07-31,106398.71333474986,-0.0005131668257274402,107202.67296251505,-0.007499436399746331
2020-08-03,107042.40661758198,0.0060498220575933015,107202.67296251505,-0.0014949845979037439
2020-08-04,107431.81558293593,0.003637894341680381,107431.81558293593,0.0
2020-08-05,108163.11719937186,0.006807123313217867,108163.11719937186,0.0
2020-08-06,108649.16022332711,0.004493611468864733,108649.16022332711,0.0
2020-08-07,108788.31728337899,0.0012807927807803043,108788.31728337899,0.0
2020-08-10,109190.00106684196,0.003692343015258226,109190.00106684196,0.0
2020-08-11,108522.20782227852,-0.00611588275518582,109190.00106684196,-0.006115882755185966
2020-08-12,109217.10894310106,0.006403307993517293,109217.10894310106,0.0
2020-08-13,109174.4930974832,-0.0003901938627588475,109217.10894310106,-0.0003901938627588918
2020-08-14,109164.83845458698,-8.843313691964116e-05,109217.10894310106,-0.00047859249361119897
2020-08-17,109114.13129651864,-0.00046450082999427433,109217.10894310106,-0.0009428710169949067
2020-08-18,109058.34509218176,-0.0005112647067251341,109217.10894310106,-0.0014536536670460398
2020-08-19,109058.34509218176,0.0,109217.10894310106,-0.0014536536670460398
2020-08-20,109058.34509218176,0.0,109217.10894310106,-0.0014536536670460398
2020-08-21,109058.34509218176,0.0,109217.10894310106,-0.0014536536670460398
2020-08-24,109141.171367933,0.0007594675646438453,109217.10894310106,-0.0006952901052125899
2020-08-25,109106.72032818655,-0.0003156557632161272,109217.10894310106,-0.0010107263960999026
2020-08-26,109154.5299343653,0.00043819121347365986,109217.10894310106,-0.0005729780740521326
2020-08-27,109259.99230093606,0.0009661748956655281,109259.99230093606,0.0
2020-08-28,109364.751585063,0.0009588073540991449,109364.751585063,0.0
2020-08-31,108981.73908268577,-0.0035021567445276958,109364.751585063,-0.00350215674452772
2020-09-01,109374.31475267219,0.0036022151352215204,109374.31475267219,0.0
2020-09-02,109787.53547987212,0.0037780417471355854,109787.53547987212,0.0
2020-09-03,108767.87418659746,-0.009287587054557789,109787.53547987212,-0.009287587054557794
2020-09-04,108497.75987724205,-0.0024834015684818134,109787.53547987212,-0.011747923814780762
2020-09-08,108090.73666199278,-0.003751443492564066,109787.53547987212,-0.01545529563499882
2020-09-09,108090.73666199278,0.0,109787.53547987212,-0.01545529563499882
2020-09-10,108090.73666199278,0.0,109787.53547987212,-0.01545529563499882
2020-09-11,108090.73666199278,0.0,109787.53547987212,-0.01545529563499882
2020-09-14,108090.73666199278,0.0,109787.53547987212,-0.01545529563499882
2020-09-15,108090.73666199278,0.0,109787.53547987212,-0.01545529563499882
2020-09-16,108162.82057304338,0.0006668833359515514,109787.53547987212,-0.014798719178158497
2020-09-17,108145.91544570927,-0.00015629332930267026,109787.53547987212,-0.014952699566371297
2020-09-18,107944.62081149501,-0.0018613244280621943,109787.53547987212,-0.016786192169465183
2020-09-21,106994.76920407022,-0.008799434379259341,109787.53547987212,-0.025437917552251738
2020-09-22,106994.76920407022,0.0,109787.53547987212,-0.025437917552251738
2020-09-23,106456.84880832478,-0.005027539194177533,109787.53547987212,-0.03033756661891709
2020-09-24,106456.84880832478,0.0,109787.53547987212,-0.03033756661891709
2020-09-25,106456.84880832478,0.0,109787.53547987212,-0.03033756661891709
2020-09-28,106484.2438618039,0.0002573348148642296,109787.53547987212,-0.03008803871614215
2020-09-29,106171.240367658,-0.002939434819597686,109787.53547987212,-0.03293903170708406
2020-09-30,106592.7169871905,0.003969781440557707,109787.53547987212,-0.0291000110232672
2020-10-01,107353.01542805122,0.007132742858520835,109787.53547987212,-0.022174831060555452
2020-10-02,106701.21539158677,-0.006071557784059545,109787.53547987212,-0.028111753076479125
2020-10-05,108151.85557014961,0.013595348218284897,109787.53547987212,-0.014898593930295419
2020-10-06,107301.60518753904,-0.007861634718408395,109787.53547987212,-0.022643101345405835
2020-10-07,108616.80612079074,0.012257048074472143,109787.53547987212,-0.010663590852679395
2020-10-08,109166.81899436795,0.005063791628761027,109787.53547987212,-0.005653797426010864
2020-10-09,109788.37583298449,0.005693642485347095,109788.37583298449,0.0
2020-10-12,110915.8104396006,0.010269161904090884,110915.8104396006,0.0
2020-10-13,110538.75836657816,-0.0033994438802551485,110915.8104396006,-0.0033994438802551273
2020-10-14,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-15,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-16,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-19,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-20,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-21,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-22,110538.75836657816,0.0,110915.8104396006,-0.0033994438802551273
2020-10-23,110514.97502098097,-0.0002151584290309705,110915.8104396006,-0.0036138708902812245
2020-10-26,109979.68261068221,-0.004843618796431359,110915.8104396006,-0.00843998547374049
2020-10-27,109979.68261068221,0.0,110915.8104396006,-0.00843998547374049
2020-10-28,109979.68261068221,0.0,110915.8104396006,-0.00843998547374049
2020-10-29,109979.68261068221,0.0,110915.8104396006,-0.00843998547374049
2020-10-30,109979.68261068221,0.0,110915.8104396006,-0.00843998547374049
2020-11-02,109979.68261068221,0.0,110915.8104396006,-0.00843998547374049
2020-11-03,109979.68261068221,0.0,110915.8104396006,-0.00843998547374049
2020-11-04,110428.49072397564,0.004080827500495543,110915.8104396006,-0.004393600098070081
2020-11-05,111383.7349432775,0.008650342072405559,111383.7349432775,0.0
2020-11-06,111193.54048946395,-0.0017075603894087799,111383.7349432775,-0.0017075603894087426
2020-11-09,112299.49982633354,0.009946255259084769,112299.49982633354,0.0
2020-11-10,112533.54639546725,0.002084128330897661,112533.54639546725,0.0
2020-11-11,112653.63500742198,0.0010671361189731332,112653.63500742198,0.0
2020-11-12,111971.30414847351,-0.006056891629848571,112653.63500742198,-0.006056891629848534
2020-11-13,112873.80633997594,0.008060120388574843,112873.80633997594,0.0
2020-11-16,113884.15711725237,0.008951153593892647,113884.15711725237,0.0
2020-11-17,113797.86972642175,-0.0007576768623029917,113884.15711725237,-0.0007576768623029944
2020-11-18,113018.25488904845,-0.006850873739970287,113884.15711725237,-0.007603359853753936
2020-11-19,113096.33464456876,0.0006908596810044632,113884.15711725237,-0.006917753027512705
2020-11-20,112966.6318222847,-0.0011468348880773194,113884.15711725237,-0.008056654395070978
2020-11-23,112967.281640907,5.752305896056242e-06,113884.15711725237,-0.008050948433515502
2020-11-24,113443.70089367699,0.004217320677719849,113884.15711725237,-0.0038675811870996306
2020-11-25,113412.37111387048,-0.0002761702902823737,113884.15711725237,-0.0041426833663627816
2020-11-27,113684.73033873053,0.0024014948473882747,113884.15711725237,-0.0017511371517331853
2020-11-30,113499.48942031649,-0.0016294265541387798,113884.15711725237,-0.0033777103564970575
2020-12-01,114022.82777208634,0.004610931330552459,114022.82777208634,0.0
2020-12-02,114145.13215901554,0.0010726307119277578,114145.13215901554,0.0
2020-12-03,114215.80259738224,0.0006191279210072675,114215.80259738224,0.0
2020-12-04,114611.52083283717,0.003464653983563437,114611.52083283717,0.0
2020-12-07,114586.47096943954,-0.00021856322309998788,114611.52083283717,-0.00021856322310005502
2020-12-08,114707.27331660243,0.001054246161356076,114707.27331660243,0.0
2020-12-09,114426.34326108608,-0.002449104118628642,114707.27331660243,-0.0024491041186286214
2020-12-10,114426.34326108608,0.0,114707.27331660243,-0.0024491041186286214
2020-12-11,114426.34326108608,0.0,114707.27331660243,-0.0024491041186286214
2020-12-14,114426.34326108608,0.0,114707.27331660243,-0.0024491041186286214
2020-12-15,114426.34326108608,0.0,114707.27331660243,-0.0024491041186286214
2020-12-16,114462.85556278715,0.00031908999851348874,114707.27331660243,-0.002130795604744762
2020-12-17,114774.93894572217,0.002726503557862303,114774.93894572217,0.0
2020-12-18,114588.63275087815,-0.0016232306159806864,114774.93894572217,-0.001623230615980731
2020-12-21,114475.87324076185,-0.0009840374861741497,114774.93894572217,-0.0026056707823800106
2020-12-22,114390.90679270445,-0.0007422214450263365,114774.93894572217,-0.003345958242672892
2020-12-23,114381.40452694878,-8.306836637705928e-05,114774.93894572217,-0.0034287486657648436
2020-12-24,114587.10940558328,0.00179841189645491,114774.93894572217,-0.0016365030717003075
2020-12-28,115060.45433449285,0.004130874156482722,115060.45433449285,0.0
2020-12-29,115016.86322297693,-0.00037885398391701575,115060.45433449285,-0.00037885398391702155
2020-12-30,115076.31630053565,0.000516907485500262,115076.31630053565,0.0
2020-12-31,115308.3373899239,0.002016236675340677,115308.3373899239,0.0
2021-01-04,115308.3373899239,0.0,115308.3373899239,0.0
2021-01-05,115308.3373899239,0.0,115308.3373899239,0.0
2021-01-06,115772.89925301238,0.004028866200000092,115772.89925301238,0.0
2021-01-07,116873.36440571674,0.009505377854444053,116873.36440571674,0.0
2021-01-08,117219.9351445759,0.0029653526329238566,117219.9351445759,0.0
2021-01-11,116741.84371608977,-0.0040785846528276215,117219.9351445759,-0.0040785846528276605
2021-01-12,117077.51781706557,0.002875353774539846,117219.9351445759,-0.0012149582520641245
2021-01-13,117118.93657185606,0.000353772061133073,117219.9351445759,-0.0008616160092160729
2021-01-14,117315.95239712048,0.0016821859131510575,117315.95239712048,0.0
2021-01-15,116599.41485774574,-0.006107758789266948,117315.95239712048,-0.006107758789266971
2021-01-19,117360.70356286148,0.006529095416512476,117360.70356286148,0.0
2021-01-20,118303.29156685539,0.008031546977639303,118303.29156685539,0.0
2021-01-21,118284.73418896088,-0.00015686273516757332,118303.29156685539,-0.00015686273516763263
2021-01-22,118500.78615233667,0.0018265413948570508,118500.78615233667,0.0
2021-01-25,118500.78615233667,0.0,118500.78615233667,0.0
2021-01-26,118500.78615233667,0.0,118500.78615233667,0.0
2021-01-27,118500.78615233667,0.0,118500.78615233667,0.0
2021-01-28,118500.78615233667,0.0,118500.78615233667,0.0
2021-01-29,118500.78615233667,0.0,118500.78615233667,0.0
2021-02-01,118500.78615233667,0.0,118500.78615233667,0.0
2021-02-02,118500.78615233667,0.0,118500.78615233667,0.0
2021-02-03,118289.87300302878,-0.001779845992217921,118500.78615233667,-0.0017798459922177528
2021-02-04,119295.80529624283,0.008503959533275651,119295.80529624283,0.0
2021-02-05,119762.83865517325,0.00391491853188497,119762.83865517325,0.0
2021-02-08,120695.86759799755,0.007790638175425357,120695.86759799755,0.0
2021-02-09,120787.68762706115,0.0007607553671136191,120787.68762706115,0.0
2021-02-10,120634.70805584596,-0.001266516266852702,120787.68762706115,-0.0012665162668527136
2021-02-11,120755.48200842814,0.001001154265870774,120787.68762706115,-0.00026662997914532667
2021-02-12,121042.27690518436,0.0023750051921966886,121042.27690518436,0.0
2021-02-16,120881.54861369653,-0.0013278690354918687,121042.27690518436,-0.0013278690354918993
2021-02-17,120696.32883134708,-0.0015322419713644786,121042.27690518436,-0.002858076390187791
2021-02-18,120122.23633384157,-0.004756503392143063,121042.27690518436,-0.0076009853322858605
2021-02-19,120109.90479900777,-0.00010265821891253246,121042.27690518436,-0.007702863247582075
2021-02-22,120109.90479900777,0.0,121042.27690518436,-0.007702863247582075
2021-02-23,120109.90479900777,0.0,121042.27690518436,-0.007702863247582075
2021-02-24,120109.90479900777,0.0,121042.27690518436,-0.007702863247582075
2021-02-25,119087.52821429525,-0.00851200895066373,121042.27690518436,-0.016149305357336607
2021-02-26,118892.66996997394,-0.001636260717164717,121042.27690518436,-0.017759141600535724
2021-03-01,118892.66996997394,0.0,121042.27690518436,-0.017759141600535724
2021-03-02,118258.92268105806,-0.005330415147341894,121042.27690518436,-0.02299489315048643
2021-03-03,117725.41406562236,-0.004511360355231364,121042.27690518436,-0.027402515256385918
2021-03-04,117060.33335183648,-0.005649423440678203,121042.27690518436,-0.032897130285041196
2021-03-05,117060.33335183648,0.0,121042.27690518436,-0.032897130285041196
2021-03-08,117140.57989460709,0.0006855143879473946,121042.27690518436,-0.03223416735322635
2021-03-09,117162.2693928701,0.00018515785291950415,121042.27690518436,-0.032054977909524725
2021-03-10,117532.84100867699,0.0031628920959549944,121042.27690518436,-0.028993472249835582
2021-03-11,118281.21518000505,0.006367362218980377,121042.27690518436,-0.022810721970655992
2021-03-12,118700.13078485266,0.003541691757309895,121042.27690518436,-0.01934981875932792
2021-03-15,119184.84091190496,0.004083484355470901,121042.27690518436,-0.015345349086041914
2021-03-16,118852.61453021712,-0.002787488569401253,121042.27690518436,-0.01809006267027234
2021-03-17,119276.58022513239,0.0035671549724931584,121042.27690518436,-0.014587437754786207
2021-03-18,117727.87394564832,-0.01298416065048913,121042.27690518436,-0.02738219276998819
2021-03-19,117749.14833389675,0.0001807081665150534,121042.27690518436,-0.027206432789323748
2021-03-22,118158.10486142151,0.0034731166493457977,121042.27690518436,-0.02382780725466774
2021-03-23,117383.77000485416,-0.006553379114158209,121042.27690518436,-0.03022503371442699
2021-03-24,116955.08874665426,-0.003651963624802468,121042.27690518436,-0.033766616615545864
2021-03-25,116922.71016551516,-0.0002768462790809778,121042.27690518436,-0.034034114732459694
2021-03-26,117194.32380871812,0.002323018708841662,121042.27690518436,-0.03179015790888042
2021-03-29,117381.50247793025,0.0015971649746246985,121042.27690518436,-0.03024376706100546
2021-03-30,117271.15239904808,-0.0009400976861997368,121042.27690518436,-0.031155432651769333
2021-03-31,117318.94770489621,0.00040756234479122355,121042.27690518436,-0.03076056808816256
2021-04-01,117782.49110709467,0.00395113842449768,121042.27690518436,-0.026930968926197348
2021-04-05,118765.44856000881,0.008345531187826438,121042.27690518436,-0.018810190979462956
2021-04-06,118635.39228626671,-0.0010950682653834143,121042.27690518436,-0.019884660801639014
2021-04-07,118395.56247532941,-0.0020215705137855977,121042.27690518436,-0.021866033071471346
2021-04-08,118898.41060385312,0.004247187293261012,121042.27690518436,-0.017711714916025537
2021-04-09,119323.18345713012,0.0035725696510129357,121042.27690518436,-0.014202421600189004
2021-04-12,119211.08069151962,-0.0009394885584054213,121042.27690518436,-0.015128567145999522
2021-04-13,119388.70652621229,0.0014900111102282843,121042.27690518436,-0.013661097768900676
2021-04-14,119333.1394384241,-0.0004654300176709647,121042.27690518436,-0.014120169501595527
2021-04-15,119717.32375693986,0.003219426894521593,121042.27690518436,-0.010946201460522532
2021-04-16,119751.65598417769,0.00028677743671856604,121042.27690518436,-0.010662563147400567
2021-04-19,119751.65598417769,0.0,121042.27690518436,-0.010662563147400567
2021-04-20,119751.65598417769,0.0,121042.27690518436,-0.010662563147400567
2021-04-21,119751.65598417769,0.0,121042.27690518436,-0.010662563147400567
2021-04-22,119197.59946914243,-0.004626712762188956,121042.27690518436,-0.015239943292597855
2021-04-23,120010.41947023774,0.006819097068357705,121042.27690518436,-0.008524768876868559
2021-04-26,120299.9942665151,0.0024129137916160115,121042.27690518436,-0.0061324246176458755
2021-04-27,120237.90072683063,-0.0005161557992006127,121042.27690518436,-0.006645415130317014
2021-04-28,120118.91405347794,-0.0009895937356974027,121042.27690518436,-0.007628432604830422
2021-04-29,120361.70728868619,0.002021273977719673,121042.27690518436,-0.005622577779425667
2021-04-30,119742.68601024212,-0.005143008456662601,121042.27690518436,-0.010736669271020478
2021-05-03,119902.43418086208,0.0013340954336560351,121042.27690518436,-0.009416897578811676
2021-05-04,119132.2458008647,-0.006423459083704786,121042.27690518436,-0.01577986760622364
2021-05-05,119105.50579742399,-0.00022445647071422936,121042.27690518436,-0.01600078218354649
2021-05-06,119438.94107748645,0.002799495101675431,121042.27690518436,-0.01324608119321688
2021-05-07,119573.43672221804,0.0011260619318815834,121042.27690518436,-0.012134935169113693
2021-05-10,119555.78136685443,-0.00014765282196116392,121042.27690518436,-0.012280796233652726
2021-05-11,119555.78136685443,0.0,121042.27690518436,-0.012280796233652726
2021-05-12,119555.78136685443,0.0,121042.27690518436,-0.012280796233652726
2021-05-13,119555.78136685443,0.0,121042.27690518436,-0.012280796233652726
2021-05-14,119555.78136685443,0.0,121042.27690518436,-0.012280796233652726
2021-05-17,119685.4090913952,0.00108424471873092,121042.27690518436,-0.011209866903379882
2021-05-18,119229.7336036977,-0.0038072768531837164,121042.27690518436,-0.014974464689775053
2021-05-19,118922.85199456818,-0.0025738681103621985,121042.27690518436,-0.017509790503002432
2021-05-20,119366.71990851696,0.003732402196081175,121042.27690518436,-0.013842741887447448
2021-05-21,119281.64759651828,-0.0007126970738903227,121042.27690518436,-0.014545573279699917
2021-05-24,120034.20746049358,0.006309100177094518,121042.27690518436,-0.008328242581560449
2021-05-25,119794.13550204776,-0.0020000295209582353,121042.27690518436,-0.010311615371497867
2021-05-26,120262.12592017851,0.00390662210774706,121042.27690518436,-0.006445276848327656
2021-05-27,120460.08727380952,0.0016460822733368463,121042.27690518436,-0.0048098040309576175
2021-05-28,120636.62433835349,0.0014655232993705525,121042.27690518436,-0.0033513296114599154
2021-06-01,120752.92400458164,0.000964049407599088,121042.27690518436,-0.0023905110511873605
2021-06-02,120790.81432424794,0.0003137838688267447,121042.27690518436,-0.002077477286166715
2021-06-03,120586.08437121214,-0.0016949132612537054,121042.27690518436,-0.003768869403618124
2021-06-04,120917.31910119843,0.00274687358589909,121042.27690518436,-0.001032348425532479
2021-06-07,120965.73009591404,0.0004003644397301276,121042.27690518436,-0.0006323973014014292
2021-06-08,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-09,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-10,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-11,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-14,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-15,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-16,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-17,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-18,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-21,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-22,120965.73009591404,0.0,121042.27690518436,-0.0006323973014014292
2021-06-23,120928.40680499686,-0.00030854433638027867,121042.27690518436,-0.0009407465151758422
2021-06-24,121185.34090122257,0.0021246794116789314,121185.34090122257,0.0
2021-06-25,121321.8181197322,0.0011261858694679994,121321.8181197322,0.0
2021-06-28,121109.86986477578,-0.0017469920764559,121321.8181197322,-0.0017469920764560378
2021-06-29,121029.77669362474,-0.0006613265396162582,121321.8181197322,-0.002407163283847651
2021-06-30,121168.29659933125,0.001144510958300593,121321.8181197322,-0.001265407350303914
2021-07-01,121531.27571460101,0.0029956607912877686,121531.27571460101,0.0
2021-07-02,121585.71278068278,0.00044792639394009015,121585.71278068278,0.0
2021-07-06,121112.5376961238,-0.0038916997214343274,121585.71278068278,-0.0038916997214342706
2021-07-07,121112.5376961238,0.0,121585.71278068278,-0.0038916997214342706
2021-07-08,121112.5376961238,0.0,121585.71278068278,-0.0038916997214342706
2021-07-09,121112.5376961238,0.0,121585.71278068278,-0.0038916997214342706
2021-07-12,121216.66362512352,0.000859745250000099,121585.71278068278,-0.0030353003417840176
2021-07-13,121158.602274552,-0.00047898819217695454,121585.71278068278,-0.0035128346609375103
2021-07-14,121181.45621041526,0.00018862825613874534,121585.71278068278,-0.003324869024674973
2021-07-15,121211.72223358552,0.00024975787646686065,121585.71278068278,-0.003075941560435361
2021-07-16,121042.47957340894,-0.0013962565423368822,121585.71278068278,-0.004467903299244736
2021-07-19,120653.96266373356,-0.0032097566990088033,121585.71278068278,-0.007663319115708232
2021-07-20,120948.59313418691,0.002441946074116963,121585.71278068278,-0.005240086453620617
2021-07-21,121112.89440282546,0.0013584388572116524,121585.71278068278,-0.003888765933462825
2021-07-22,120987.74534169423,-0.001033325656597639,121585.71278068278,-0.004918073228448854
2021-07-23,121639.77891088888,0.00538925299709625,121639.77891088888,0.0
2021-07-26,121799.24824344537,0.0013109965669479973,121799.24824344537,0.0
2021-07-27,121260.61234329564,-0.004422325325630361,121799.24824344537,-0.004422325325630405
2021-07-28,121612.49271031794,0.0029018521366699357,121799.24824344537,-0.0015333061231556867
2021-07-29,121880.15141862638,0.0022009145799355423,121880.15141862638,0.0
2021-07-30,121549.82908331398,-0.0027102225544324288,121880.15141862638,-0.0027102225544324626
2021-08-02,121412.53591058166,-0.001129521725927063,121880.15141862638,-0.003836683025102126
2021-08-03,121773.37860539347,0.0029720382010436364,121880.15141862638,-0.0008760475925745283
2021-08-04,121358.7288861774,-0.003405093329632791,121880.15141862638,-0.004278157898393414
2021-08-05,122075.65391117317,0.005907486272933582,122075.65391117317,0.0
2021-08-06,122159.03989337693,0.0006830680773124431,122159.03989337693,0.0
2021-08-09,122105.91993434342,-0.00043484263694182346,122159.03989337693,-0.0004348426369418146
2021-08-10,122195.4826559697,0.0007334838611792183,122195.4826559697,0.0
2021-08-11,122320.25279230425,0.0010210699579282778,122320.25279230425,0.0
2021-08-12,122336.92998874499,0.00013634043471988377,122336.92998874499,0.0
2021-08-13,122386.68696749928,0.0004067208385796217,122386.68696749928,0.0
2021-08-16,122462.30963603672,0.0006178994661203419,122462.30963603672,0.0
2021-08-17,122131.78140941025,-0.002699020029989785,122462.30963603672,-0.0026990200299897463
2021-08-18,121721.58591866055,-0.0033586302108755683,122462.30963603672,-0.006048585230652849
2021-08-19,121816.29592313894,0.0007780871713392035,122462.30963603672,-0.005275204385886246
2021-08-20,122019.64387393073,0.0016693000657326262,122462.30963603672,-0.003614710219181784
2021-08-23,122399.10425448479,0.0031098302577092785,122462.30963603672,-0.0005161210966850225
2021-08-24,122583.35071733566,0.0015052925752445656,122583.35071733566,0.0
2021-08-25,122742.98915327291,0.0013022848127668407,122742.98915327291,0.0
2021-08-26,122172.11309558846,-0.004650987087919001,122742.98915327291,-0.004650987087918971
2021-08-27,123226.01178690935,0.00862634413547636,123226.01178690935,0.0
2021-08-30,123202.90351471695,-0.00018752755085815753,123226.01178690935,-0.00018752755085804009
2021-08-31,123204.36897642308,1.1894701052783674e-05,123226.01178690935,-0.00017563508038950267
2021-09-01,123330.99213458436,0.0010277489281691476,123330.99213458436,0.0
2021-09-02,123607.27405557674,0.0022401662081084073,123607.27405557674,0.0
2021-09-03,123467.25585074627,-0.001132766707301669,123607.27405557674,-0.0011327667073016674
2021-09-07,123093.47538176256,-0.003027365161784701,123607.27405557674,-0.004156702570620247
2021-09-08,122811.55149981349,-0.002290323521004778,123607.27405557674,-0.006437505897957694
2021-09-09,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-10,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-13,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-14,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-15,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-16,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-17,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-20,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-21,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-22,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-23,122811.55149981349,0.0,123607.27405557674,-0.006437505897957694
2021-09-24,122975.02196066594,0.0013310674676454415,123607.27405557674,-0.005115007184985932
2021-09-27,123262.9334829768,0.002341219523448901,123607.27405557674,-0.0027857630162211097
2021-09-28,121497.99680489251,-0.01431847051026125,123607.27405557674,-0.01706434566088602
2021-09-29,121487.26458776991,-8.833246147954554e-05,123607.27405557674,-0.017151170786709698
2021-09-30,120741.06602051655,-0.006142195807810391,123607.27405557674,-0.023188020745215008
2021-10-01,121289.541984928,0.004542580105415528,123607.27405557674,-0.018750774081520722
2021-10-04,120924.48457380435,-0.0030098012173961353,123607.27405557674,-0.02170413919625912
2021-10-05,121173.16494745582,0.002056493145519145,123607.27405557674,-0.019692280464226428
2021-10-06,121127.14218313129,-0.0003798098724621113,123607.27405557674,-0.02006461101415699
2021-10-07,121636.1055115455,0.004201893310127769,123607.27405557674,-0.01594702705881985
2021-10-08,121208.39633033531,-0.0035163011789257625,123607.27405557674,-0.019407253687698325
2021-10-11,120918.33180255309,-0.0023931058950048545,123607.27405557674,-0.021753915969497363
2021-10-12,120803.12955669654,-0.0009527277141455626,123607.27405557674,-0.02268591812500765
2021-10-13,121078.02344322816,0.002275552690897742,123607.27405557674,-0.0204619884361447
2021-10-14,122054.54172341825,0.008065198393728101,123607.27405557674,-0.01256182003868429
2021-10-15,122265.30176151704,0.0017267693206892698,123607.27405557674,-0.010856742083449847
2021-10-18,122511.12387927886,0.002010563211476857,123607.27405557674,-0.008868007038202447
2021-10-19,122892.38614794628,0.0031120624527378737,123607.27405557674,-0.005783542377198836
2021-10-20,123077.25232548564,0.0015042931733524334,123607.27405557674,-0.0042879493471621455
2021-10-21,123305.40412399759,0.0018537284039181756,123607.27405557674,-0.0024421696367433656
2021-10-22,123044.19609350507,-0.0021183826641519854,123607.27405557674,-0.004555378851073853
2021-10-25,123235.96568569311,0.0015585423634472129,123607.27405557674,-0.0030039362385475645
2021-10-26,123081.98320526624,-0.0012494930320875453,123607.27405557674,-0.00424967587323636
2021-10-27,122698.4067061173,-0.003116430928068903,123607.27405557674,-0.007352862979979579
2021-10-28,122698.4067061173,0.0,123607.27405557674,-0.007352862979979579
2021-10-29,122710.31091800373,9.702010161349861e-05,123607.27405557674,-0.007256556253879637
2021-11-01,123229.75048092863,0.004233055552047338,123607.27405557674,-0.0030542181075715767
2021-11-02,123272.6485417806,0.00034811448278149193,123607.27405557674,-0.002707166842346884
2021-11-03,123641.01232518334,0.002988203691250302,123641.01232518334,0.0
2021-11-04,123633.55179286127,-6.034027206480719e-05,123641.01232518334,-6.034027206484865e-05
2021-11-05,123919.8497207211,0.0023156976703178067,123919.8497207211,0.0
2021-11-08,123986.0619450796,0.0005343149181322726,123986.0619450796,0.0
2021-11-09,123862.03059522498,-0.0010003652661341178,123986.0619450796,-0.0010003652661341646
2021-11-10,123528.17177381183,-0.002695408914328068,123986.0619450796,-0.0036930777870063086
2021-11-11,123696.03375105868,0.0013588963135811039,123986.0619450796,-0.0023391999832156904
2021-11-12,123705.55851941762,7.700140473465567e-05,123986.0619450796,-0.0022623787001656687
2021-11-15,123567.33476639068,-0.001117360890499186,123986.0619450796,-0.003377211697185734
2021-11-16,123789.12815667359,0.001794919269742401,123986.0619450796,-0.0015883542497965688
2021-11-17,123651.98243845587,-0.0011078979249625753,123986.0619450796,-0.0026944924403817373
2021-11-18,123901.01403846664,0.00201397175443363,123986.0619450796,-0.0006859473176155944
2021-11-19,123824.45880338894,-0.0006178741608517946,123986.0619450796,-0.0013033976493440945
2021-11-22,123546.78408821304,-0.0022424868063974923,123986.0619450796,-0.003542961603709403
2021-11-23,123583.5538546576,0.00029761815911211187,123986.0619450796,-0.003246397894307567
2021-11-24,123702.58325670536,0.0009631492082493587,123986.0619450796,-0.0022863754516197405
2021-11-26,122406.34725197575,-0.010478649439678134,123986.0619450796,-0.012741066764452837
2021-11-29,123077.95260726204,0.005486687335778395,123986.0619450796,-0.0073242856783354415
2021-11-30,122371.08898211288,-0.005743218912689807,123986.0619450796,-0.013025439614995395
2021-12-01,122371.08898211288,0.0,123986.0619450796,-0.013025439614995395
